sent
26614	Владимировичем	0 Владимирович NOUN masc anim sing ablt
26615	сугубо	0 сугубо ADVB
26616	рабочие	0 рабочий ADJF plur nomn
26617	отношения	0 отношение NOUN neut inan plur nomn
26618	?	0 ? PNCT
/sent
sent
26618	А	0 а CONJ
26619	когда	0 когда CONJ
26620	от	0 от PREP
26621	виллы	0 вилла NOUN femn inan sing gent
26622	осталась	0 остаться VERB perf intr femn sing past indc
26623	кучка	0 кучка NOUN femn inan sing nomn
26624	пепла	0 пепел NOUN masc inan sing gent
26625	,	0 , PNCT
26625	вытащили	0 вытащить VERB perf tran plur actv past indc
26626	оттуда	0 оттуда ADVB Ques
26627	обезображенные	0 обезобразить PRTF perf tran plur accs pssv past
26628	трупы	0 труп NOUN masc inan plur accs
26629	,	0 , PNCT
26629	среди	0 среди PREP
26630	которых	0 который ADJF Apro plur gent
26631	оказался	0 оказаться VERB perf intr masc sing past indc
26632	четырнадцатилетний	0 четырнадцатилетний ADJF masc sing nomn
26633	мальчик	0 мальчик NOUN masc anim sing nomn
26634	.	0 . PNCT
/sent
sent
26634	Чтобы	0 чтобы CONJ
26635	охолонить	0 охолонить INFN perf tran actv
26636	зря	0 зря ADVB
26637	раскатавших	0 раскатать PRTF perf tran plur accs actv past
26638	губу	0 губа NOUN femn inan sing accs
26639	на	0 на PREP
26640	нефтяную	0 нефтяной ADJF femn sing accs
26641	ренту	0 рента NOUN femn inan sing accs
26642	избирателей	0 избиратель NOUN masc anim plur accs
26643	,	0 , PNCT
26643	Шахновский	0 Шахновский NOUN masc anim sing nomn
26644	поделился	0 поделиться VERB perf intr masc sing past indc
26645	таким	0 такой ADJF Apro neut sing ablt
26646	откровением	0 откровение NOUN neut inan sing ablt
26647	:	0 : PNCT
26647	рента	0 рента NOUN femn inan sing nomn
26648	--	0 -- PNCT
26648	это	0 это PRCL
26649	то	0 то ADJF Apro Subx neut sing nomn
26650	же	0 же PRCL
26651	,	0 , PNCT
26651	что	0 что CONJ
26652	и	0 и CONJ
26653	"	0 " PNCT
26653	золото	0 золото NOUN neut inan sing nomn
26654	партии	0 партия NOUN femn inan sing gent
26655	"	0 " PNCT
26656	.	0 . PNCT
/sent
sent
26657	И	0 и CONJ
26658	вторая	0 второй ADJF Anum femn sing nomn
26659	проблема	0 проблема NOUN femn inan sing nomn
26660	связана	0 связать PRTS perf femn sing pssv past
26661	с	0 с PREP
26662	пенсиями	0 пенсия NOUN femn inan plur ablt
26663	северян	0 северянин NOUN masc anim plur gent
26664	.	0 . PNCT
/sent
sent
26664	Говорили	0 говорить VERB impf tran plur actv past indc
26665	,	0 , PNCT
26665	что	0 что CONJ
26666	эта	0 этот ADJF Apro femn sing nomn
26667	борьба	0 борьба NOUN femn inan sing nomn
26668	может	0 мочь VERB impf intr actv sing pres 3per indc
26669	резко	0 резко ADVB
26670	обостриться	0 обостриться INFN perf intr
26671	перед	0 перед PREP
26672	выборами	0 выборы NOUN plur ablt
26673	и	0 и CONJ
26674	поставить	0 поставить INFN perf tran actv
26675	под	0 под PREP
26676	сомнение	0 сомнение NOUN neut inan sing accs
26677	партийный	0 партийный ADJF masc sing accs inan
26678	успех	0 успех NOUN masc inan sing accs
26679	.	0 . PNCT
/sent
sent
26679	Уверяют	0 уверять VERB impf tran plur actv pres 3per indc
26680	,	0 , PNCT
26680	что	0 что CONJ
26681	,	0 , PNCT
26681	осознав	0 осознать GRND perf tran actv past
26682	её	0 ее ADJF Apro
26683	приближение	0 приближение NOUN neut inan sing accs
26684	,	0 , PNCT
26684	Верховный	0 верховный ADJF masc sing nomn
26685	главнокомандующий	0 главнокомандующий NOUN masc anim sing nomn
26686	спешно	0 спешно ADVB
26687	занялся	0 заняться VERB perf intr masc sing past indc
26688	организационными	0 организационный ADJF plur ablt
26689	мероприятиями	0 мероприятие NOUN neut inan plur ablt
26690	,	0 , PNCT
26690	дабы	0 дабы CONJ
26691	подготовить	0 подготовить INFN perf tran actv
26692	адекватный	0 адекватный ADJF masc sing accs inan
26693	ответ	0 ответ NOUN masc inan sing accs
26694	.	0 . PNCT
/sent
sent
26694	При	0 при PREP
26695	этом	0 это ADJF Apro Subx neut sing loct
26696	надо	0 надо PRED
26697	отметить	0 отметить INFN perf tran actv
26698	,	0 , PNCT
26698	что	0 что CONJ
26699	ни	0 ни PRCL
26700	в	0 в PREP
26701	одном	0 один ADJF Anum masc loct
26702	регионе	0 регион NOUN masc inan sing loct
26703	ещё	0 еще ADVB
26704	не	0 не PRCL
26705	приняты	0 принять PRTS perf plur pssv past
26706	свои	0 свой ADJF Apro plur nomn
26707	местные	0 местный ADJF plur nomn
26708	законы	0 закон NOUN masc inan plur nomn
26709	.	0 . PNCT
/sent
sent
26709	Они	0 они ADJF Apro Subx plur 3per nomn
26710	получили	0 получить VERB perf tran plur actv past indc
26711	"	0 " PNCT
26711	контрамарку	0 контрамарка NOUN femn inan sing accs
26712	"	0 " PNCT
26712	в	0 в PREP
26713	российский	0 российский ADJF masc sing accs inan
26714	нефтяной	0 нефтяной ADJF masc sing accs inan
26715	лабаз	0 лабаз NOUN masc inan sing accs
26716	.	0 . PNCT
/sent
sent
26716	Сейчас	0 сейчас ADVB Ques
26717	какие-то	0 какой-то ADJF Apro plur accs inan
26718	предлагают	0 предлагать VERB impf tran plur actv pres 3per indc
26719	сократить	0 сократить INFN perf tran actv
26720	.	0 . PNCT
/sent
sent
26720	В	0 в PREP
26721	ходе	0 ход NOUN masc inan sing loct
26722	встречи	0 встреча NOUN femn inan sing gent
26723	президент	0 президент NOUN masc anim sing nomn
26724	несколько	0 несколько NUMR accs
26725	раз	0 раз NOUN masc inan plur gent
26726	повторил	0 повторить VERB perf tran masc sing actv past indc
26727	:	0 : PNCT
26728	"	0 " PNCT
26729	Давайте	0 давать VERB impf tran plur impr actv excl
26730	конкретику	0 конкретика NOUN femn inan sing accs
26731	!	0 ! PNCT
26732	"	0 " PNCT
26733	Но	0 но CONJ
26734	с	0 с PREP
26735	"	0 " PNCT
26735	конкретными	0 конкретный ADJF plur ablt
26736	предложениями	0 предложение NOUN neut inan plur ablt
26737	"	0 " PNCT
26737	было	0 быть VERB impf intr actv neut sing past indc
26738	негусто	0 негусто PRED
26739	.	0 . PNCT
/sent
sent
26739	Мы	0 мы ADJF Apro Subx plur 1per nomn
26740	не	0 не PRCL
26741	верим	0 верить VERB impf intr actv plur pres 1per indc
26742	Грызлову	0 Грызлов NOUN masc anim sing datv
26743	,	0 , PNCT
26743	что	0 что CONJ
26744	пояса	0 пояс NOUN masc inan plur nomn
26745	шахидов	0 шахид NOUN masc inan plur gent
26746	в	0 в PREP
26747	Толстопальцеве	0 Толстопальцево NOUN neut inan sing loct
26748	сделаны	0 сделать PRTS perf plur pssv past
26749	не	0 не PRCL
26750	из	0 из PREP
26751	дегтярного	0 дегтярный ADJF neut sing gent
26752	мыла	0 мыло NOUN neut inan sing gent
26753	.	0 . PNCT
/sent
sent
26753	Мы	0 мы ADJF Apro Subx plur 1per nomn
26754	передаём	0 передавать VERB impf tran plur actv pres 1per indc
26755	новые	0 новый ADJF plur accs inan
26756	здания	0 здание NOUN neut inan plur accs
26757	на	0 на PREP
26758	баланс	0 баланс NOUN masc inan sing accs
26759	правительства	0 правительство NOUN neut inan sing gent
26760	,	0 , PNCT
26760	и	0 и CONJ
26761	туда	0 туда ADVB Ques
26762	переселятся	0 переселиться VERB perf intr plur futr 3per indc
26763	чеченцы	0 чеченец NOUN masc anim plur nomn
26764	из	0 из PREP
26765	палаток	0 палатка NOUN femn inan plur gent
26766	"	0 " PNCT
26767	,	0 , PNCT
26768	-	0 - PNCT
26769	-	0 - PNCT
26770	пообещал	0 пообещать VERB perf tran masc sing actv past indc
26771	он	0 он ADJF Apro Subx masc sing 3per nomn
26772	.	0 . PNCT
/sent
sent
26772	И	0 и CONJ
26773	другим	0 другой ADJF Apro plur datv
26774	начальникам	0 начальник NOUN masc anim plur datv
26775	тоже	0 тоже PRCL
26776	придётся	0 прийтись VERB perf intr sing futr 3per indc
26777	обсудить	0 обсудить INFN perf tran actv
26778	,	0 , PNCT
26778	систематизировать	0 систематизировать INFN perf tran actv
26779	,	0 , PNCT
26779	активизировать	0 активизировать INFN perf tran actv
26780	и	0 и CONJ
26781	даже	0 даже PRCL
26782	повысить	0 повысить INFN perf tran actv
26783	эффективность	0 эффективность NOUN femn inan sing accs
26784	.	0 . PNCT
/sent
sent
26784	Судьба	0 судьба NOUN femn inan sing nomn
26785	российскому	0 российский ADJF masc sing datv
26786	офицеру	0 офицер NOUN masc anim sing datv
26787	предлагает	0 предлагать VERB impf tran sing actv pres 3per indc
26788	богатый	0 богатый ADJF masc sing accs inan
26789	выбор	0 выбор NOUN masc inan sing accs
26790	:	0 : PNCT
26790	гибель	0 гибель NOUN femn inan sing accs
26791	в	0 в PREP
26792	засаде	0 засада NOUN femn inan sing loct
26793	,	0 , PNCT
26793	гибель	0 гибель NOUN femn inan sing accs
26794	во	0 во PREP
26795	время	0 время NOUN neut inan sing accs
26796	теракта	0 теракт NOUN masc inan sing gent
26797	,	0 , PNCT
26797	плен	0 плен NOUN masc inan sing accs
26798	в	0 в PREP
26799	чеченской	0 чеченский ADJF femn sing loct
26800	рабской	0 рабский ADJF femn sing loct
26801	яме	0 яма NOUN femn inan sing loct
26802	или	0 или CONJ
26803	в	0 в PREP
26804	российской	0 российский ADJF femn sing loct
26805	волчьей	0 волчий ADJF femn sing loct
26806	клетке	0 клетка NOUN femn inan sing loct
26807	.	0 . PNCT
/sent
sent
26807	Должны	0 должен ADJS plur
26808	были	0 быть VERB impf intr actv plur past indc
26809	быть	0 быть INFN impf intr actv
26810	серьёзно	0 серьезно ADVB
26811	"	0 " PNCT
26811	облегчены	0 облегчить PRTS perf plur pssv past
26812	"	0 " PNCT
26812	как	0 как CONJ
26813	по	0 по PREP
26814	вооружению	0 вооружение NOUN neut inan sing datv
26815	,	0 , PNCT
26815	так	0 так ADVB Ques
26816	и	0 и CONJ
26817	по	0 по PREP
26818	численности	0 численность NOUN femn inan sing datv
26819	внутренние	0 внутренний ADJF plur nomn
26820	войска	0 войско NOUN neut inan plur nomn
26821	.	0 . PNCT
/sent
sent
26821	Виктор	0 Виктор NOUN masc anim sing nomn
26822	Илюхин	0 Илюхин NOUN masc anim sing nomn
26823	сказал	0 сказать VERB perf tran masc sing actv past indc
26824	ГАЗЕТЕ	0 газета NOUN femn inan sing datv
26825	:	0 : PNCT
26826	"	0 " PNCT
26827	Грызлов	0 Грызлов NOUN masc anim sing nomn
26828	в	0 в PREP
26829	рабочее	0 рабочий ADJF neut sing accs inan
26830	время	0 время NOUN neut inan sing accs
